,player,season_1,had_major_injury_90,season_x,last_season,season_y,nation,pos,age,born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls90,Ast90,G+A90,G-PK90,G+A-PK90,xG90,xAG90,xG+xAG90,npxG90,npxG+xAG90,_merge,Unnamed: 0_y,short_name,long_name,player_positions,height_cm,weight_kg,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,movement_acceleration,movement_sprint_speed,movement_reactions,movement_balance,power_stamina,power_strength,season_2,matched_short_name
3843,Marko Pjaca,22/23,False,22/23,21/22,21/22,CRO,MF,26.0,1995.0,24.0,13.0,1149,12.8,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,3.2,39.0,46.0,102.0,0.23,0.0,0.23,0.23,0.23,0.16,0.1,0.25,0.16,0.25,both,1811.0,M. Pjaca,Marko Pjaca,"LW, RW, CAM",186.0,83.0,High/Medium,Normal (185+),76.0,67.0,74.0,81.0,41.0,63.0,74.0,78.0,68.0,58.0,54.0,73.0,22/23,Marko Pjaca
3844,Marko Rog,19/20,False,19/20,18/19,18/19,CRO,MF,23.0,1995.0,10.0,4.0,357,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.2,10.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,both,1595.0,M. Rog,Marko Rog,CM,180.0,73.0,High/Medium,Normal (170-185),76.0,66.0,77.0,77.0,63.0,67.0,78.0,75.0,72.0,67.0,64.0,68.0,19/20,Marko Rog
3845,Marko Rog,19/20,False,19/20,18/19,18/19,CRO,MF,23.0,1995.0,9.0,4.0,333,3.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,2.0,11.0,4.0,0.27,0.0,0.27,0.27,0.27,0.05,0.0,0.05,0.05,0.05,both,1595.0,M. Rog,Marko Rog,CM,180.0,73.0,High/Medium,Normal (170-185),76.0,66.0,77.0,77.0,63.0,67.0,78.0,75.0,72.0,67.0,64.0,68.0,19/20,Marko Rog
3846,Marko Rog,20/21,True,20/21,19/20,19/20,CRO,MF,24.0,1995.0,30.0,28.0,2317,25.7,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,1.9,1.9,2.1,4.0,82.0,119.0,78.0,0.04,0.04,0.08,0.04,0.08,0.07,0.08,0.15,0.07,0.15,both,2086.0,M. Rog,Marko Rog,CM,180.0,73.0,High/Medium,Normal (170-185),74.0,66.0,77.0,75.0,63.0,67.0,76.0,73.0,72.0,67.0,63.0,68.0,20/21,Marko Rog
3847,Marko Rog,21/22,True,21/22,20/21,20/21,CRO,MF,25.0,1995.0,14.0,14.0,1165,12.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,30.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,both,1961.0,M. Rog,Marko Rog,CM,180.0,73.0,High/Medium,Normal (170-185),74.0,66.0,77.0,75.0,63.0,68.0,76.0,73.0,76.0,67.0,69.0,67.0,21/22,Marko Rog
3848,Marko Rog,22/23,False,22/23,21/22,21/22,CRO,MF,26.0,1995.0,8.0,2.0,311,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,7.0,14.0,10.0,0.0,0.29,0.29,0.0,0.29,0.08,0.04,0.12,0.08,0.12,both,2331.0,M. Rog,Marko Rog,"CM, CDM",180.0,73.0,High/Medium,Normal (170-185),71.0,66.0,73.0,75.0,63.0,69.0,70.0,71.0,73.0,67.0,74.0,67.0,22/23,Marko Rog
3849,Marlon,18/19,False,18/19,17/18,17/18,BRA,DF,21.0,1995.0,23.0,22.0,1929,21.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,0.2,1.0,9.0,74.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,both,3141.0,Marlon Santos,Marlon Santos da Silva Barbosa,CB,182.0,80.0,Medium/Medium,Normal (170-185),58.0,44.0,56.0,64.0,73.0,74.0,54.0,62.0,64.0,59.0,65.0,80.0,18/19,Marlon
3850,Marlon,18/19,False,18/19,17/18,17/18,BRA,DF,21.0,1995.0,23.0,22.0,1929,21.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,0.2,1.0,9.0,74.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,both,9563.0,M. Frey,Marlon Frey,"CDM, CM",180.0,78.0,Medium/Medium,Normal (170-185),60.0,48.0,58.0,62.0,67.0,66.0,65.0,55.0,65.0,66.0,53.0,70.0,18/19,Marlon
3851,Marlon,19/20,False,19/20,18/19,18/19,BRA,DF,22.0,1995.0,18.0,18.0,1508,16.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.4,0.4,0.1,0.5,8.0,79.0,9.0,0.06,0.0,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03,both,1973.0,Marlon Santos,Marlon Santos da Silva Barbosa,CB,182.0,80.0,Medium/Medium,Normal (170-185),60.0,44.0,59.0,66.0,74.0,74.0,55.0,64.0,65.0,59.0,66.0,78.0,19/20,Marlon
3852,Marlon,20/21,False,20/21,19/20,19/20,BRA,DF,23.0,1995.0,23.0,21.0,1818,20.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,0.6,1.3,8.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06,both,2441.0,Marlon,Marlon Santos da Silva Barbosa,CB,182.0,80.0,Medium/Medium,Normal (170-185),64.0,44.0,59.0,66.0,74.0,73.0,60.0,68.0,65.0,59.0,63.0,77.0,20/21,Marlon
3853,Marlon,20/21,False,20/21,19/20,19/20,BRA,DF,23.0,1995.0,23.0,21.0,1818,20.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,0.6,1.3,8.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06,both,7293.0,M. Ritter,Marlon Ritter,"CAM, CM",173.0,72.0,Medium/Medium,Normal (170-185),71.0,63.0,63.0,73.0,22.0,53.0,75.0,68.0,65.0,81.0,57.0,53.0,20/21,Marlon
3854,Marlon Mustapha,23/24,False,23/24,22/23,22/23,AUT,"FW,MF",21.0,2001.0,6.0,0.0,69,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.8,5.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.7,0.34,1.04,0.7,1.04,both,120241.0,M. Mustapha,Marlon Suliman Mustapha,ST,183.0,82.0,High/Medium,Normal (170-185),62.0,63.0,43.0,57.0,24.0,69.0,62.0,62.0,56.0,53.0,55.0,77.0,23/24,Marlon Mustapha
3855,Marlos Moreno,23/24,False,23/24,22/23,22/23,COL,"MF,DF",25.0,1996.0,2.0,0.0,13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,36708.0,M. Moreno,Marlos Moreno Durán,"LW, RW, ST",173.0,67.0,Medium/High,Lean (170-185),87.0,64.0,64.0,76.0,24.0,54.0,85.0,88.0,67.0,83.0,56.0,58.0,23/24,Marlos Moreno
3856,Marnon Busch,24/25,False,24/25,23/24,23/24,GER,DF,28.0,1994.0,16.0,5.0,595,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,15.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,both,3441.0,M. Busch,Marnon Thomas Busch,RB,182.0,80.0,Medium/Medium,Normal (170-185),84.0,53.0,62.0,68.0,65.0,75.0,84.0,84.0,68.0,70.0,76.0,74.0,24/25,Marnon Busch
3857,Marten Winkler,21/22,False,21/22,20/21,20/21,GER,FW,17.0,2002.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
3858,Marten Winkler,22/23,False,22/23,21/22,21/22,GER,MF,18.0,2002.0,1.0,0.0,26,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
3859,Marten de Roon,18/19,False,18/19,17/18,17/18,NED,MF,26.0,1991.0,34.0,29.0,2571,28.6,3.0,3.0,6.0,2.0,1.0,2.0,10.0,1.0,3.4,1.8,1.4,3.2,31.0,205.0,33.0,0.11,0.11,0.21,0.07,0.18,0.12,0.05,0.17,0.06,0.11,both,1886.0,M. de Roon,Marten Elco de Roon,"CM, CDM",185.0,76.0,Medium/Medium,Normal (185+),69.0,66.0,69.0,68.0,76.0,80.0,69.0,69.0,79.0,70.0,89.0,77.0,18/19,Marten de Roon
3860,Marten de Roon,20/21,False,20/21,19/20,19/20,NED,"MF,DF",28.0,1991.0,35.0,29.0,2721,30.2,2.0,5.0,7.0,2.0,0.0,0.0,12.0,0.0,1.2,1.2,1.8,3.0,36.0,211.0,46.0,0.07,0.17,0.23,0.07,0.23,0.04,0.06,0.1,0.04,0.1,both,899.0,M. de Roon,Marten Elco de Roon,"CM, CDM",185.0,76.0,Medium/High,Normal (185+),65.0,68.0,72.0,73.0,79.0,79.0,66.0,65.0,80.0,74.0,90.0,73.0,20/21,Marten de Roon
3861,Marten de Roon,21/22,False,21/22,20/21,20/21,NED,MF,29.0,1991.0,35.0,33.0,3021,33.6,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.6,0.6,0.9,1.6,37.0,245.0,34.0,0.03,0.03,0.06,0.03,0.06,0.02,0.03,0.05,0.02,0.05,both,321.0,M. de Roon,Marten Elco de Roon,"CDM, CM",185.0,76.0,Medium/High,Normal (185+),64.0,68.0,72.0,72.0,82.0,80.0,66.0,63.0,82.0,73.0,90.0,74.0,21/22,Marten de Roon
3862,Marten de Roon,22/23,False,22/23,21/22,21/22,NED,"MF,DF",30.0,1991.0,30.0,28.0,2548,28.3,3.0,0.0,3.0,3.0,0.0,0.0,7.0,1.0,2.0,2.0,0.3,2.3,19.0,176.0,30.0,0.11,0.0,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08,both,237.0,M. de Roon,Marten Elco de Roon,"CDM, CM",185.0,76.0,Medium/High,Normal (185+),66.0,68.0,71.0,73.0,82.0,83.0,64.0,68.0,82.0,73.0,92.0,77.0,22/23,Marten de Roon
3863,Marten de Roon,23/24,False,23/24,22/23,22/23,NED,MF,31.0,1991.0,35.0,34.0,2964,32.9,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,1.1,1.1,1.8,2.9,18.0,171.0,23.0,0.09,0.03,0.12,0.09,0.12,0.03,0.06,0.09,0.03,0.09,both,21290.0,M. de Roon,Marten Elco de Roon,CDM,185.0,76.0,High/High,Normal (185+),66.0,58.0,64.0,68.0,64.0,80.0,64.0,67.0,70.0,66.0,86.0,73.0,23/24,Marten de Roon
3864,Martin Braithwaite,20/21,False,20/21,19/20,19/20,DEN,"FW,MF",28.0,1991.0,11.0,4.0,407,4.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.7,2.7,0.6,3.2,12.0,3.0,30.0,0.22,0.0,0.22,0.22,0.22,0.59,0.12,0.71,0.59,0.71,both,1762.0,M. Braithwaite,Martin Braithwaite Christensen,ST,177.0,73.0,Medium/High,Normal (170-185),75.0,74.0,69.0,76.0,35.0,75.0,74.0,75.0,72.0,72.0,76.0,76.0,20/21,Martin Braithwaite
3865,Martin Braithwaite,20/21,False,20/21,19/20,19/20,DEN,"FW,MF",28.0,1991.0,24.0,21.0,1934,21.5,6.0,1.0,7.0,6.0,0.0,1.0,3.0,0.0,7.1,6.3,2.2,8.5,28.0,47.0,80.0,0.28,0.05,0.33,0.28,0.33,0.33,0.1,0.43,0.29,0.39,both,1762.0,M. Braithwaite,Martin Braithwaite Christensen,ST,177.0,73.0,Medium/High,Normal (170-185),75.0,74.0,69.0,76.0,35.0,75.0,74.0,75.0,72.0,72.0,76.0,76.0,20/21,Martin Braithwaite
3866,Martin Braithwaite,21/22,True,21/22,20/21,20/21,DEN,FW,29.0,1991.0,29.0,11.0,1175,13.1,2.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,5.4,4.6,2.3,6.9,20.0,15.0,91.0,0.15,0.15,0.31,0.15,0.31,0.41,0.18,0.59,0.35,0.53,both,1260.0,M. Braithwaite,Martin Braithwaite Christensen,"ST, LM",177.0,73.0,Medium/High,Normal (170-185),80.0,75.0,70.0,77.0,35.0,74.0,80.0,80.0,74.0,72.0,76.0,75.0,21/22,Martin Braithwaite
3867,Martin Braithwaite,22/23,False,22/23,21/22,21/22,DEN,FW,30.0,1991.0,4.0,3.0,235,2.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,1.2,2.1,5.0,4.0,24.0,0.77,0.38,1.15,0.77,1.15,0.33,0.46,0.79,0.33,0.79,both,906.0,M. Braithwaite,Martin Braithwaite Christensen,"ST, LW",177.0,73.0,Medium/Medium,Normal (170-185),80.0,76.0,72.0,79.0,35.0,74.0,79.0,80.0,77.0,70.0,76.0,75.0,22/23,Martin Braithwaite
3868,Martin Braithwaite,23/24,False,23/24,22/23,22/23,DEN,"FW,MF",31.0,1991.0,31.0,29.0,2456,27.3,10.0,2.0,12.0,10.0,0.0,0.0,5.0,1.0,9.2,9.2,1.4,10.6,32.0,54.0,126.0,0.37,0.07,0.44,0.37,0.44,0.34,0.05,0.39,0.34,0.39,both,1075.0,M. Braithwaite,Martin Braithwaite Christensen,ST,180.0,77.0,High/High,Normal (170-185),89.0,74.0,63.0,79.0,33.0,73.0,91.0,87.0,68.0,77.0,80.0,74.0,23/24,Martin Braithwaite
3869,Martin Dúbravka,18/19,False,18/19,17/18,17/18,SVK,GK,28.0,1989.0,12.0,12.0,1080,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
3870,Martin Dúbravka,19/20,False,19/20,18/19,18/19,SVK,GK,29.0,1989.0,38.0,38.0,3420,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
3871,Martin Dúbravka,20/21,True,20/21,19/20,19/20,SVK,GK,30.0,1989.0,38.0,38.0,3420,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
3872,Martin Dúbravka,21/22,False,21/22,20/21,20/21,SVK,GK,31.0,1989.0,13.0,13.0,1170,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
3873,Martin Dúbravka,23/24,False,23/24,22/23,22/23,SVK,GK,33.0,1989.0,2.0,1.0,157,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
3874,Martin Dúbravka,24/25,False,24/25,23/24,23/24,SVK,GK,34.0,1989.0,23.0,22.0,1985,22.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
3875,Martin Harnik,18/19,False,18/19,17/18,17/18,AUT,"FW,MF",30.0,1987.0,30.0,21.0,1888,21.0,9.0,2.0,11.0,9.0,0.0,0.0,2.0,0.0,8.6,8.6,1.4,10.0,24.0,50.0,146.0,0.43,0.1,0.52,0.43,0.52,0.41,0.07,0.48,0.41,0.48,both,1306.0,M. Harnik,Martin Harnik,"ST, RM",186.0,80.0,High/Medium,Normal (185+),78.0,73.0,70.0,72.0,41.0,78.0,77.0,79.0,76.0,64.0,86.0,75.0,18/19,Martin Harnik
3876,Martin Harnik,19/20,False,19/20,18/19,18/19,AUT,"FW,MF",31.0,1987.0,18.0,10.0,828,9.2,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,5.8,5.8,1.7,7.5,14.0,17.0,97.0,0.43,0.22,0.65,0.43,0.65,0.63,0.18,0.81,0.63,0.81,both,1017.0,M. Harnik,Martin Harnik,"ST, RM",186.0,80.0,High/Medium,Normal (185+),77.0,75.0,69.0,72.0,46.0,77.0,75.0,78.0,76.0,64.0,79.0,76.0,19/20,Martin Harnik
3877,Martin Hinteregger,18/19,False,18/19,17/18,17/18,AUT,DF,24.0,1992.0,30.0,29.0,2655,29.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.2,2.2,0.3,2.5,27.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.09,0.07,0.09,both,1105.0,M. Hinteregger,Martin Hinteregger,CB,185.0,86.0,High/Medium,Stocky (185+),68.0,61.0,64.0,59.0,77.0,81.0,64.0,71.0,68.0,62.0,77.0,82.0,18/19,Martin Hinteregger
3878,Martin Hinteregger,19/20,False,19/20,18/19,18/19,AUT,DF,25.0,1992.0,18.0,18.0,1575,17.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.6,16.0,65.0,2.0,0.11,0.0,0.11,0.11,0.11,0.05,0.04,0.09,0.05,0.09,both,1118.0,M. Hinteregger,Martin Hinteregger,CB,184.0,83.0,High/Medium,Stocky (170-185),67.0,61.0,64.0,59.0,77.0,80.0,63.0,71.0,68.0,62.0,72.0,83.0,19/20,Martin Hinteregger
3879,Martin Hinteregger,19/20,False,19/20,18/19,18/19,AUT,DF,25.0,1992.0,14.0,14.0,1142,12.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.2,1.2,0.2,1.4,9.0,47.0,4.0,0.08,0.0,0.08,0.08,0.08,0.09,0.01,0.11,0.09,0.11,both,1118.0,M. Hinteregger,Martin Hinteregger,CB,184.0,83.0,High/Medium,Stocky (170-185),67.0,61.0,64.0,59.0,77.0,80.0,63.0,71.0,68.0,62.0,72.0,83.0,19/20,Martin Hinteregger
3880,Martin Hinteregger,20/21,False,20/21,19/20,19/20,AUT,DF,26.0,1992.0,31.0,30.0,2721,30.2,8.0,1.0,9.0,8.0,0.0,0.0,8.0,0.0,3.8,3.8,1.0,4.8,35.0,118.0,35.0,0.26,0.03,0.3,0.26,0.3,0.13,0.03,0.16,0.13,0.16,both,487.0,M. Hinteregger,Martin Hinteregger,CB,184.0,83.0,High/Medium,Normal (170-185),68.0,61.0,64.0,59.0,81.0,80.0,63.0,72.0,73.0,62.0,72.0,83.0,20/21,Martin Hinteregger
3881,Martin Hinteregger,21/22,False,21/22,20/21,20/21,AUT,DF,27.0,1992.0,29.0,29.0,2527,28.1,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.4,2.4,1.2,3.5,23.0,152.0,18.0,0.07,0.04,0.11,0.07,0.11,0.08,0.04,0.13,0.08,0.13,both,422.0,M. Hinteregger,Martin Hinteregger,CB,186.0,82.0,High/Medium,Normal (185+),71.0,70.0,65.0,60.0,81.0,82.0,65.0,75.0,76.0,63.0,76.0,84.0,21/22,Martin Hinteregger
3882,Martin Palumbo,20/21,True,20/21,19/20,19/20,NOR,MF,17.0,2002.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
3883,Martin Palumbo,22/23,False,22/23,21/22,21/22,NOR,FW,19.0,2002.0,1.0,0.0,13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
3884,Martin Terrier,19/20,False,19/20,18/19,18/19,FRA,FW,21.0,1997.0,32.0,16.0,1486,16.5,9.0,0.0,9.0,9.0,0.0,0.0,2.0,0.0,4.1,4.1,2.6,6.6,32.0,55.0,116.0,0.55,0.0,0.55,0.55,0.55,0.25,0.15,0.4,0.25,0.4,both,3165.0,M. Terrier,Martin Terrier,"ST, LW",184.0,73.0,Medium/Medium,Lean (170-185),79.0,72.0,71.0,73.0,34.0,62.0,78.0,80.0,73.0,66.0,66.0,64.0,19/20,Martin Terrier
3885,Martin Terrier,20/21,False,20/21,19/20,19/20,FRA,"FW,MF",22.0,1997.0,23.0,13.0,1198,13.3,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.6,1.6,1.7,3.2,33.0,39.0,61.0,0.08,0.15,0.23,0.08,0.23,0.12,0.12,0.24,0.12,0.24,both,1590.0,M. Terrier,Martin Terrier,"LW, ST, LM",184.0,73.0,Medium/Medium,Lean (170-185),82.0,76.0,73.0,75.0,34.0,64.0,82.0,82.0,75.0,66.0,68.0,66.0,20/21,Martin Terrier
3886,Martin Terrier,22/23,True,22/23,21/22,21/22,FRA,"FW,MF",24.0,1997.0,37.0,37.0,2779,30.9,21.0,3.0,24.0,19.0,2.0,2.0,1.0,0.0,13.9,12.3,4.4,16.7,85.0,123.0,228.0,0.68,0.1,0.78,0.62,0.71,0.45,0.14,0.59,0.4,0.54,both,1091.0,M. Terrier,Martin Terrier,"ST, LW",184.0,73.0,Medium/Medium,Lean (170-185),84.0,77.0,74.0,76.0,35.0,66.0,83.0,84.0,76.0,68.0,70.0,68.0,22/23,Martin Terrier
3887,Martin Terrier,23/24,False,23/24,22/23,22/23,FRA,"FW,MF",25.0,1997.0,16.0,16.0,1319,14.7,9.0,4.0,13.0,9.0,0.0,0.0,0.0,0.0,5.6,5.6,3.4,9.0,34.0,60.0,137.0,0.61,0.27,0.89,0.61,0.89,0.38,0.23,0.61,0.38,0.61,both,61179.0,M. Terrier,Martin Terrier,LW,184.0,73.0,Medium/Medium,Lean (170-185),75.0,62.0,60.0,67.0,29.0,56.0,76.0,74.0,54.0,62.0,57.0,61.0,23/24,Martin Terrier
3888,Martin Terrier,24/25,False,24/25,23/24,23/24,FRA,"FW,MF",26.0,1997.0,24.0,19.0,1527,17.0,7.0,3.0,10.0,7.0,0.0,0.0,2.0,1.0,5.2,5.2,2.6,7.8,28.0,58.0,112.0,0.41,0.18,0.59,0.41,0.59,0.31,0.15,0.46,0.31,0.46,both,310.0,M. Terrier,Martin Terrier,"LM, ST",184.0,78.0,High/Medium,Lean (170-185),84.0,82.0,75.0,79.0,36.0,72.0,83.0,85.0,78.0,71.0,77.0,75.0,24/25,Martin Terrier
3889,Martin Ødegaard,20/21,False,20/21,19/20,19/20,NOR,MF,20.0,1998.0,31.0,29.0,2527,28.1,4.0,6.0,10.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,6.5,9.5,112.0,219.0,121.0,0.14,0.21,0.36,0.14,0.36,0.11,0.23,0.34,0.11,0.34,both,949.0,M. Ødegaard,Martin Ødegaard,"RW, CAM, CM",178.0,68.0,Medium/Medium,Lean (170-185),74.0,69.0,82.0,85.0,40.0,49.0,76.0,72.0,74.0,78.0,72.0,40.0,20/21,Martin Ødegaard
3890,Martin Ødegaard,23/24,False,23/24,22/23,22/23,NOR,MF,23.0,1998.0,37.0,37.0,3127,34.7,15.0,7.0,22.0,15.0,0.0,0.0,4.0,0.0,9.9,9.9,8.1,18.0,83.0,266.0,193.0,0.43,0.2,0.63,0.43,0.63,0.29,0.23,0.52,0.29,0.52,both,21457.0,M. Ødegaard,Martin Ødegaard,"CAM, RM, CM",175.0,66.0,High/Medium,Lean (170-185),72.0,51.0,64.0,79.0,33.0,39.0,79.0,67.0,52.0,78.0,43.0,39.0,23/24,Martin Ødegaard
3891,Martin Ødegaard,24/25,False,24/25,23/24,23/24,NOR,MF,24.0,1998.0,35.0,35.0,3091,34.3,8.0,10.0,18.0,6.0,2.0,2.0,2.0,0.0,7.4,5.8,9.6,15.5,91.0,344.0,202.0,0.23,0.29,0.52,0.17,0.47,0.22,0.28,0.5,0.17,0.45,both,25.0,M. Ødegaard,Martin Ødegaard,"CAM, CM",178.0,68.0,High/Medium,Lean (170-185),72.0,81.0,88.0,87.0,61.0,64.0,74.0,71.0,84.0,82.0,81.0,56.0,24/25,Martin Ødegaard
3892,Martín Cáceres,18/19,False,18/19,17/18,17/18,URU,DF,30.0,1987.0,14.0,14.0,1165,12.9,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,0.3,2.2,9.0,48.0,32.0,0.23,0.08,0.31,0.23,0.31,0.15,0.02,0.17,0.15,0.17,both,1000.0,M. Cáceres,José Martín Cáceres Silva,"CB, RB",180.0,78.0,Medium/High,Normal (170-185),74.0,51.0,63.0,64.0,79.0,75.0,74.0,74.0,70.0,74.0,72.0,74.0,18/19,Martín Cáceres
3893,Martín Cáceres,18/19,False,18/19,17/18,17/18,URU,DF,30.0,1987.0,6.0,4.0,441,4.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,5.0,20.0,8.0,0.2,0.0,0.2,0.2,0.2,0.11,0.11,0.21,0.11,0.21,both,1000.0,M. Cáceres,José Martín Cáceres Silva,"CB, RB",180.0,78.0,Medium/High,Normal (170-185),74.0,51.0,63.0,64.0,79.0,75.0,74.0,74.0,70.0,74.0,72.0,74.0,18/19,Martín Cáceres
3894,Martín Cáceres,19/20,False,19/20,18/19,18/19,URU,DF,31.0,1987.0,9.0,7.0,628,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.4,13.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,both,771.0,M. Cáceres,José Martín Cáceres Silva,"CB, RB",180.0,78.0,Medium/High,Lean (170-185),76.0,51.0,64.0,65.0,79.0,73.0,78.0,74.0,73.0,74.0,69.0,72.0,19/20,Martín Cáceres
3895,Martín Cáceres,19/20,False,19/20,18/19,18/19,URU,DF,31.0,1987.0,4.0,3.0,307,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,both,771.0,M. Cáceres,José Martín Cáceres Silva,"CB, RB",180.0,78.0,Medium/High,Lean (170-185),76.0,51.0,64.0,65.0,79.0,73.0,78.0,74.0,73.0,74.0,69.0,72.0,19/20,Martín Cáceres
